Pose_Class,kpt_0,kpt_1,kpt_2,kpt_3,kpt_4,kpt_5,kpt_6,kpt_7,kpt_8,kpt_9,kpt_10,kpt_11,kpt_12,kpt_13,kpt_14,kpt_15,kpt_16,kpt_17,kpt_18,kpt_19,kpt_20,kpt_21,kpt_22,kpt_23,kpt_24,kpt_25,kpt_26,kpt_27,kpt_28,kpt_29,kpt_30,kpt_31,kpt_32,kpt_33
정면_누움,337.534,343.86182,329.5642,331.76303,332.23248,348.13425,349.98245,308.5121,348.7787,347.74734,418.12045,274.24155,396.41193,363.37787,473.48767,226.54053,473.19748,405.78125,393.11963,233.29968,533.94116,441.94098,623.6359,294.04303,609.9748,356.85333,744.49774,289.5973,739.11884,401.01517,885.3793,307.8559,885.8198,423.58246
정면_누움,333.12836,336.48956,326.44855,322.24673,324.30508,345.42975,352.6328,304.82706,342.26755,356.9085,415.39703,279.44257,396.07004,375.7542,461.8139,244.1583,462.75623,402.88696,417.47403,278.2714,521.55664,431.4412,624.0405,298.22147,610.36926,366.9773,751.77014,279.8615,750.4636,409.93927,885.4359,295.6939,892.34607,418.1466
정면_누움,333.12024,351.91986,326.3083,335.0463,325.08905,357.8646,355.162,308.52753,347.53186,362.5689,414.66452,269.84338,383.90265,389.74606,452.25076,229.87442,365.95282,434.7794,410.90216,281.03543,337.38162,385.6839,621.1115,299.37708,603.9239,376.11005,748.9458,297.279,742.3802,416.78098,883.2605,313.68573,885.82104,429.20456
정면_누움,333.50894,360.3907,328.0955,344.26324,330.36227,361.2456,341.6373,312.90784,349.7904,353.84073,401.67255,272.27985,402.13684,368.79874,439.4533,246.62244,449.74677,407.9547,390.60278,287.331,397.51743,366.70996,626.6294,310.6629,625.6037,373.06885,745.6968,305.9792,739.0415,414.0216,900.1217,323.7042,901.6976,418.15
정면_누움,329.76346,328.56055,325.9843,315.49982,319.79825,336.78445,351.66516,305.06427,333.43518,354.80225,411.22382,267.69418,386.88947,383.357,462.60602,226.0785,450.73636,423.5192,399.42206,228.99542,416.03928,356.64896,618.6453,291.287,602.6792,363.8206,742.40765,284.39893,734.9679,409.21805,882.3096,300.77502,883.86633,425.11502
정면_누움,332.88342,318.0741,329.5223,303.88794,323.7973,325.25735,356.64062,294.07916,345.03125,345.35666,426.1126,269.0911,405.37006,388.05045,469.7984,234.84253,459.32864,441.77722,411.8463,262.36047,409.5846,366.95557,645.5886,313.7967,631.2637,384.70807,745.9612,299.99188,733.6035,418.34692,896.07196,305.47473,898.6859,418.8144
정면_누움,335.02747,322.08475,329.4724,307.77792,325.39624,328.44986,351.25153,292.46857,337.75012,340.86227,415.41003,261.8866,382.40002,369.57977,467.30798,232.63779,422.99774,399.8645,395.58026,247.23874,389.47202,306.37476,619.9916,288.30194,599.87054,359.31342,751.554,289.29135,738.81604,411.3963,890.1979,307.21747,888.42883,425.64276
정면_누움,335.64508,321.9118,331.16644,307.68832,329.3253,327.63812,352.40045,290.9289,349.82794,338.01306,419.70187,265.25095,400.44623,371.15677,463.85718,235.05298,435.12915,418.73273,402.52213,254.25104,385.6372,346.5504,632.1951,310.31693,619.6244,375.97125,738.18945,311.50488,724.9296,421.48087,899.8769,327.47614,899.7909,427.16785
정면_누움,326.81854,338.16602,318.6714,323.39285,320.0315,344.38437,341.65808,304.9808,344.22897,354.13168,390.91437,270.60306,394.69873,380.11505,460.02097,231.68718,451.19818,422.83105,522.6809,195.6893,411.68552,369.24973,610.251,287.07684,610.6669,356.87808,770.817,283.59082,755.1603,387.41956,903.4542,321.64865,901.95996,408.89703
정면_누움,325.7598,330.04727,319.35938,315.36792,316.3024,337.4861,343.06396,302.20847,335.1767,353.36536,389.21387,267.2461,387.24463,381.26547,459.83038,233.28937,446.7174,422.77927,525.9596,196.88724,413.3919,366.5324,609.6164,285.66074,607.1848,359.1234,767.6095,275.59003,756.2917,393.52475,901.1876,311.88635,903.1024,413.32935
정면_누움,326.88806,331.90335,319.38303,317.10535,317.26553,339.90674,342.3436,302.75378,337.0395,355.61026,389.62048,269.19055,390.3728,381.95447,458.0994,232.91559,448.0539,423.67993,524.1135,195.63626,413.74338,363.0529,609.7799,286.4796,608.83185,357.99692,765.79254,276.16095,755.78235,383.93515,901.42175,313.1087,904.64813,406.391
정면_누움,330.02164,332.52835,326.33246,318.26263,322.1273,335.75464,341.47244,301.90356,337.45938,345.13916,396.03494,273.28473,396.6982,382.3626,465.41327,221.82617,459.52737,433.82733,504.7895,203.6189,413.78253,370.1739,626.09894,313.34326,626.4542,376.7221,739.15344,318.80603,730.0174,411.52298,891.09924,344.9516,890.4761,421.98657
정면_누움,327.6747,330.61426,321.11566,315.8014,317.87793,338.43207,344.5876,302.0253,336.0984,354.52853,389.83917,267.05298,387.90448,383.2852,460.1293,231.10794,448.13913,424.55878,524.57916,195.32576,412.08588,366.5667,605.8259,284.3498,603.62634,358.10788,760.64465,277.21744,748.0563,394.31262,898.594,311.0941,900.04114,414.99973
정면_누움,325.92834,325.31796,319.156,311.60864,316.25708,333.42987,342.4544,302.23367,335.07623,352.96576,389.9876,269.05078,389.4021,382.0107,459.86765,229.70145,451.2639,424.6577,525.73944,195.18867,413.67664,361.93152,610.65027,287.88626,608.7904,358.92914,767.70435,280.06967,757.0658,384.89175,898.69635,313.68457,902.5362,408.38617
정면_누움,327.33395,327.0473,323.54437,312.87262,316.59637,334.38977,347.46918,303.47348,332.14215,353.3384,392.67786,276.188,390.35376,386.08234,454.89328,233.2478,450.431,426.42523,529.2414,184.79341,416.82416,363.07004,613.51404,296.963,611.3935,366.11118,759.0166,296.8294,750.35895,406.37033,890.1001,320.77863,897.1079,418.98468
정면_누움,329.74176,329.8709,324.44287,315.58447,319.2559,337.1587,347.23578,302.80933,335.56165,353.1625,395.79297,274.4448,392.68353,383.02228,458.5989,231.31978,448.29932,425.19885,531.0759,184.19357,414.93256,362.96893,616.32837,298.11865,613.7942,365.97943,760.06506,300.07697,750.7667,404.2024,886.76434,325.61456,894.01025,419.21478
정면_누움,327.19046,328.87677,319.97394,314.69403,317.0271,336.1781,342.9044,302.55228,334.08893,353.01257,388.62323,269.59964,386.53192,382.1443,457.11404,233.60849,445.34964,423.8515,526.56836,195.145,412.98163,365.98602,610.2085,284.85602,607.7008,357.242,773.291,275.45938,761.06415,386.69858,895.5077,307.01248,900.10645,406.5697
정면_누움,327.9695,330.1704,320.5034,315.77435,318.27283,337.67877,342.72095,302.67526,336.01294,353.61636,389.0208,269.78802,386.5639,382.0847,458.21664,234.2359,443.13614,422.47992,527.26483,196.17642,413.06393,366.61148,611.9915,285.16156,609.12305,358.0539,775.28674,276.09668,762.48096,390.33505,900.36414,315.80023,902.6127,414.44623
정면_누움,327.7634,332.18723,320.09503,317.38635,317.8441,339.73978,342.57928,302.21722,335.919,354.55078,391.08063,266.6532,388.181,382.4022,462.50146,229.896,448.65915,423.93747,526.7671,194.35048,412.56805,364.8317,612.7748,287.53467,609.9145,361.3216,771.1579,273.16208,756.99384,388.52258,897.2703,307.5554,901.3319,410.75095
정면_누움,326.20093,327.65308,319.933,313.50916,316.63153,334.87686,342.9477,303.54114,334.8681,353.07693,389.01263,270.88943,386.80652,382.40204,457.0812,236.91849,445.44522,422.30615,526.3609,196.31334,412.64658,363.51642,612.1467,287.95502,609.69775,360.06973,767.65735,274.6405,757.3313,389.3309,895.84827,309.79297,900.16614,411.06372
정면_누움,328.68536,331.2689,321.86053,316.09088,318.29895,338.73877,345.26794,301.96667,335.98413,354.59018,391.59717,268.6192,390.1558,382.08862,459.5193,229.81953,448.86914,423.54953,524.3469,195.02786,415.01428,365.3576,608.65875,288.43286,606.19165,360.02512,767.5419,278.02682,754.6672,385.39636,899.038,315.90015,899.3225,411.37756
정면_누움,327.88098,333.59412,320.44382,318.57944,318.68277,340.59744,343.75635,302.46613,338.143,353.97235,391.4109,266.55737,389.66782,382.24695,461.84717,230.92992,449.25385,424.12964,525.8483,196.13808,414.68103,365.8423,612.16595,288.53268,610.1359,362.66724,769.63306,274.10178,756.20935,391.91425,897.2833,306.25772,901.5261,412.8537
정면_누움,329.7173,339.10452,323.94986,324.37262,319.86066,344.96088,345.8263,305.51242,336.47852,354.3802,392.31818,274.1355,390.9054,382.10883,455.2463,233.35187,447.92032,425.24463,528.8258,185.14728,414.81577,363.23773,613.0597,295.33673,612.09546,363.72717,761.5753,296.57877,751.9834,403.17664,887.77527,321.4253,898.67505,415.29956
정면_누움,328.31915,333.19165,321.48996,317.88617,318.3863,340.39975,345.76306,303.333,337.0454,355.69455,392.39194,269.08588,391.2805,384.4839,458.48132,232.9407,449.29086,424.72845,522.65625,197.91603,412.96722,366.5591,613.9132,287.82944,611.6971,361.40295,773.1056,275.3239,760.63306,390.54742,897.756,313.19882,899.5327,413.91046
정면_누움,328.19397,336.4193,321.1607,320.81586,318.5193,343.10522,345.85004,302.964,337.96796,355.22006,392.2553,268.2303,390.40335,382.24872,459.9575,235.18,449.51437,423.54736,524.4759,195.22072,414.12842,365.90167,608.75006,287.03882,606.22034,360.02652,768.5433,274.62854,753.3831,389.88364,896.23865,308.14307,897.516,411.75385
정면_누움,327.57968,332.65588,321.12305,317.50757,318.23267,339.75165,346.80273,303.08167,338.86868,354.9659,392.6994,267.30786,391.33655,383.7865,458.50067,231.2297,448.06757,424.5279,525.7222,195.79784,411.5271,365.20496,612.82,286.66934,610.5723,361.0641,769.2391,271.11023,756.3796,389.61227,894.25806,303.34537,897.9088,409.8178
정면_누움,334.5652,322.3378,326.9387,310.07623,325.66235,330.1645,343.5837,304.06412,342.3964,351.03354,389.99762,272.69434,386.44177,378.3057,459.57327,231.57004,433.99,414.91382,525.3744,193.98763,393.08453,364.73825,609.3457,290.6973,606.5336,359.66907,770.4502,274.3303,759.3101,379.43192,904.91547,315.49713,906.58405,408.22427
정면_누움,328.802,333.41138,324.24805,316.84125,320.07648,338.22882,351.28745,300.2036,342.1009,349.47928,395.2127,272.74304,385.0471,378.2251,457.4834,237.93271,423.82214,421.3307,524.1475,193.44243,414.29852,436.03314,605.97473,292.97647,598.6421,365.43707,769.5833,273.62042,755.90356,396.6766,901.93225,311.20258,898.0274,412.29276
정면_누움,330.89288,328.68118,327.75418,317.19205,320.5079,337.97778,342.37665,304.23944,331.86627,352.20102,377.2989,276.53302,385.59857,379.82092,446.4421,238.07599,453.2034,427.31235,526.452,183.27667,420.9263,369.01712,580.9171,287.89075,586.50793,349.9719,691.7604,287.08807,679.7521,382.81458,872.98444,290.21698,864.40137,363.38013
정면_누움,326.77252,324.9093,326.56097,314.09503,319.4641,331.59763,349.30737,306.52716,334.1093,347.99393,389.09583,280.5833,374.74573,386.79068,444.64066,239.09836,403.3748,435.54956,525.10583,190.6302,347.1493,389.68088,573.71204,294.27985,560.8221,356.35077,691.1816,282.3717,610.0168,381.4657,863.15515,285.82404,782.28546,366.92117
정면_누움,328.22205,327.44458,327.27484,315.02298,319.8438,332.68143,351.92273,307.455,334.04205,349.4432,393.96246,283.72858,361.09637,385.86368,447.26114,246.84839,337.28436,430.03238,531.2351,189.82884,294.96475,384.47266,575.8331,298.41443,553.4769,362.7525,712.114,275.31174,628.0648,380.08212,860.6569,279.08923,771.7716,375.0724
정면_누움,326.23248,326.80618,327.5442,314.44342,318.8576,330.68396,354.97284,309.305,333.5661,347.754,393.8429,284.72247,359.76526,386.16373,447.57825,246.83972,335.78186,429.18164,531.4216,190.65356,296.3402,387.20364,570.8472,294.12134,546.2899,357.95752,704.3494,274.39264,606.55225,382.99557,858.7364,279.10477,745.2682,380.3941
정면_누움,326.3903,323.38666,328.16748,311.9304,318.3489,328.11826,355.7946,309.52533,332.3026,347.92978,394.63,283.817,361.02417,385.16885,450.294,245.38324,336.96783,428.646,529.90656,191.20963,294.48553,384.84335,572.6401,294.46472,550.07263,357.71973,696.2827,275.97583,616.6881,381.47046,850.228,277.50958,754.4178,378.58057
정면_누움,335.8969,307.33197,331.21167,297.8344,326.3556,315.5362,343.4856,295.45602,332.3893,338.51706,376.56488,265.8069,358.18884,382.37766,452.14203,237.61661,395.3598,432.001,524.0261,195.2957,360.3283,371.2627,560.7751,290.35074,545.4479,363.78912,709.0017,260.77283,613.7078,390.60684,875.09344,277.6349,775.44165,394.0713
정면_누움,325.0258,336.66354,319.53073,325.26984,316.8972,344.00336,338.6047,307.7725,332.94138,353.69318,381.35626,274.08972,382.33667,378.2833,450.68423,237.15552,450.92773,427.34955,525.4608,189.10767,411.9251,370.78644,569.53656,288.96323,562.98724,350.64978,708.29816,279.11432,634.5374,377.34616,850.9822,281.80878,771.79584,372.15277
정면_누움,323.55902,324.89355,319.62552,314.12045,314.46082,333.30307,342.10767,304.68332,330.38043,350.68567,384.31418,276.7837,384.2088,381.07318,450.40387,237.07318,452.78357,429.74765,524.7568,187.60751,416.47137,369.8118,575.3613,290.24152,569.3787,351.84564,713.47943,277.90253,653.0031,372.64587,847.0402,282.78757,787.4787,369.12854
정면_누움,325.6879,326.21756,321.87595,315.99573,316.55243,334.2582,340.2404,307.13113,329.29404,351.03757,379.46286,280.34744,380.668,382.3761,443.66196,241.00116,452.6277,429.5302,522.70337,189.5724,416.86673,369.37567,572.1399,293.00012,567.2275,353.74258,707.0826,282.6166,645.8989,377.15515,847.8573,286.31448,791.1836,368.6495
정면_누움,324.73843,323.46753,320.27887,313.64627,316.01184,331.75095,338.88263,305.38025,330.73926,349.14093,381.17786,277.07483,381.71732,378.15213,447.6322,236.27594,450.63165,427.74805,523.49786,189.00946,418.18817,369.46112,574.4795,290.97665,569.89075,350.86414,709.82654,279.015,656.96594,367.77927,849.1997,281.93097,798.0574,362.8499
정면_누움,325.94357,325.31915,321.56714,314.61386,316.69193,333.10565,341.03687,305.79456,331.31537,350.60138,380.2911,279.34174,383.17322,381.98456,444.51224,239.76392,452.21515,431.2444,524.572,188.7256,416.1146,369.52155,570.7632,291.79242,567.78534,352.58887,710.1906,276.21384,660.87756,367.37503,840.0969,280.818,794.61975,362.16675
정면_누움,326.45203,332.0842,321.57227,320.9435,317.79205,339.56882,340.48535,305.51773,333.1623,350.69028,381.68115,275.93243,383.19073,378.28345,448.19693,234.41034,451.51825,429.04877,523.7765,187.53609,418.818,371.14514,570.0954,291.2542,567.27936,351.6634,709.9198,280.53693,663.93286,368.57593,844.5953,284.21442,805.92694,359.10944
정면_누움,324.8548,327.83704,319.7589,316.74762,315.8167,335.2179,340.09814,305.16406,331.2052,350.73813,381.69366,275.15628,383.99915,381.122,448.0418,234.39825,455.4541,431.0366,526.49176,188.03471,419.3532,371.4269,572.9225,288.597,568.4157,350.9472,711.0143,272.57333,650.5286,367.8692,843.3218,277.0895,784.0725,366.25497
정면_누움,327.03104,330.8725,321.84714,319.5855,318.38687,338.35767,340.80753,305.17114,333.48206,351.09155,379.95422,273.2292,382.65363,379.88245,447.49567,236.07462,449.33795,430.4309,526.45935,188.26443,417.1595,369.73495,568.35065,287.15564,565.7264,350.89865,705.3122,268.65143,654.10876,370.25037,841.6562,276.40622,791.51917,367.50204
정면_누움,325.682,320.89508,320.75644,311.33524,316.6907,328.82242,338.6709,304.42712,330.6092,347.77747,379.2494,275.25565,380.61053,378.6333,446.01736,235.95355,452.5512,429.84494,524.3597,188.99052,419.12766,369.14673,570.567,288.9649,565.8286,350.424,710.13135,271.451,652.0773,364.65643,845.0372,275.26758,787.432,364.26575
정면_누움,324.6283,329.1458,319.4234,318.29193,315.9084,335.9449,338.6947,306.17853,330.94867,350.11517,379.36633,277.0482,381.9294,379.92197,444.62512,237.64429,453.5786,429.99188,524.4822,188.69746,418.6255,369.54666,569.168,289.56512,564.7883,350.457,710.754,272.89233,647.78845,364.3095,844.6155,279.08026,785.6476,364.72513
정면_누움,327.02316,329.0051,321.49033,318.18237,318.22577,336.3796,339.7996,304.90585,333.34906,349.82803,381.39914,274.33603,384.83105,377.06482,447.52588,235.08368,454.0487,427.79544,526.8284,187.6575,418.79944,371.6495,573.9043,287.51154,570.62274,348.24338,713.75964,271.7475,659.5716,362.33765,845.71704,280.3274,789.77405,362.70593
